,id,name,Unnamed: 0,amenities_0,amenities_1,amenities_2,availability,roomleft,dis_from_des,latitude,longitude,free_cancel,pay_later,price_display,price_original,discount_percent,review_score,review_superlative,review_count,vip
927,15506002,P24@Kaset,927,,,,True,5.0,10.24,13.837583,100.5755,FREE_CANCEL,,23.0,28.0,18.0,4.3,Excellent,37,
928,8649031,Synsiri 1 Ladprao 130,928,,,,True,1.0,10.36,13.766355,100.633003,FREE_CANCEL,,12.0,,,3.6,Good,13,
929,15868181,Mii Hotel Srinakarin,929,pool,,,True,,10.7,13.693156,100.644967,FREE_CANCEL,,35.0,,,4.3,Excellent,175,
930,41364790,The Ninth Place Serviced Residence,930,pool,,,True,3.0,10.79,13.688229,100.645506,,,52.0,,,0.0,,0,
931,14668648,The Bedroom Ladprao 101,931,,,,True,,10.83,13.787475,100.631244,FREE_CANCEL,,18.0,28.0,37.0,4.1,Very Good,18,
932,42081821,Livotel Express Hotel Ramkhamhaeng 50,932,,,,True,,10.84,13.75976,100.642736,FREE_CANCEL,,11.0,21.0,50.0,3.5,Good,13,
933,14589591,B2 Bangna Premier Hotel,933,,,,True,,11.09,13.67394,100.64675,,,22.0,,,4.1,Very Good,72,
934,7696536,The Color Living Hotel,934,pool,,,True,5.0,11.47,13.625168,100.63013,FREE_CANCEL,PAY_LATER,28.0,80.0,65.0,3.9,Good,53,
935,909566,Louis' Tavern Hotel Don Muang,935,pool,,,True,,12.63,13.874577,100.581894,FREE_CANCEL,PAY_LATER,47.0,,,3.9,Good,151,
936,9596237,The Botanic Service Room,936,,,,True,5.0,13.33,13.898571,100.553156,,,36.0,65.0,45.0,4.1,Very Good,66,
937,83071664,Best Western Nada Don Mueang Airport Hotel,937,,,,True,5.0,13.52,13.879578,100.598776,,,23.0,,,0.0,,0,
938,19096543,The Residence Thepkanjana,938,pool,,,True,1.0,13.74,13.62572,100.305273,FREE_CANCEL,,15.0,,,4.5,Wonderful,25,
939,15412144,The Royal Bee Apart Hotel,939,,,,True,1.0,14.17,13.887891,100.603317,FREE_CANCEL,,19.0,27.0,27.0,3.8,Good,19,
940,26744025,Grand Inter Hotel,940,,,,True,,14.25,13.56793,100.34017,FREE_CANCEL,,21.0,35.0,40.0,4.5,Wonderful,35,
941,9596705,Synsiri Resort,941,,,,True,2.0,14.84,13.82962,100.675397,FREE_CANCEL,,29.0,,,3.8,Good,59,
942,75694311,Loft 202 Hotel,942,pool,,,True,7.0,15.81,13.753161,100.719962,FREE_CANCEL,,23.0,,,5.0,Exceptional,1,
943,4638909,Rafael Mansion Bangkok Aiport,943,,,,True,4.0,16.07,13.692492,100.72564,FREE_CANCEL,,24.0,53.0,54.0,3.6,Good,565,
944,2234337,Siam Piman Hotel,944,,,,True,,16.12,13.797128,100.712813,,,30.0,,,4.0,Very Good,225,
945,15956962,We Inn,945,,,,True,4.0,16.22,13.92494,100.59873,FREE_CANCEL,PAY_LATER,13.0,,,3.8,Good,67,
946,33795154,Moca Hotel,946,,,,True,7.0,16.23,13.924779,100.599223,FREE_CANCEL,PAY_LATER,16.0,,,3.7,Good,67,
947,19073989,Taweesuk Residence,947,,,,True,5.0,16.72,13.577409,100.28371,FREE_CANCEL,,18.0,,,4.4,Excellent,15,
948,41908357,Ploen Pirom,948,,,,True,1.0,16.81,13.733936,100.73732,FREE_CANCEL,,32.0,39.0,16.0,4.9,Exceptional,16,
949,21465460,Eastin Thana City Golf Resort,949,pool,,,True,,17.26,13.64102,100.73261,FREE_CANCEL,,57.0,,,0.0,,0,
950,16632185,iCheck inn Sukhumvit 22,950,,,,False,,5.19,13.72186,100.56457,,,,,,3.7,Good,39,
951,9628298,Siam Villa Suites Suvarnabhumi,951,free_breakfast,pool,,False,,17.6,13.768871,100.744019,,,,,,3.8,Good,15,
952,11974052,Bangkok City Suite,952,,,,False,,3.63,13.756995,100.521881,,,,,,0.0,,0,
